,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,year
2201,1956-03-14 05:29:37.910000+00:00,31.589,-115.6545,6.0,4.7,ml,8.0,343.0,,0.48,ci,ci3294991,2016-01-28T18:14:40.110Z,"84km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,12.05,31.61,0.112,10.0,reviewed,ci,ci,1956
2202,1956-03-10 22:01:16.100000+00:00,29.8653333,-115.3761667,0.01,4.57,ml,6.0,350.0,3.017,9.25,ci,ci3294984,2016-01-28T18:28:23.160Z,"235km SSE of Maneadero, B.C., MX",earthquake,99.0,31.61,0.291,5.0,reviewed,ci,ci,1956
2203,1956-03-10 14:12:55.690000+00:00,31.3751667,-115.725,6.0,5.09,ml,6.0,349.0,1.53,0.38,ci,ci3294980,2016-01-28T18:23:35.300Z,"88km ESE of Maneadero, B.C., MX",earthquake,14.43,31.61,0.159,8.0,reviewed,ci,ci,1956
2204,1956-03-10 05:56:14+00:00,40.3,-124.233,,4.5,ml,,,,,ushis,ushis2085,2018-06-04T20:43:44.000Z,Northern California,earthquake,,,,,reviewed,ushis,brk,1956
2205,1956-03-09 04:25:04.800000+00:00,31.4603333,-115.6433333,6.0,4.76,ml,4.0,351.0,1.497,0.82,ci,ci3297710,2016-01-28T18:28:22.660Z,"92km ESE of Maneadero, B.C., MX",earthquake,36.48,31.61,0.13,9.0,reviewed,ci,ci,1956
2206,1956-03-09 00:32:42.510000+00:00,31.6416667,-116.1973333,6.0,4.85,ml,6.0,345.0,1.111,0.5,ci,ci3297708,2017-02-07T01:06:37.904Z,"36km ESE of Maneadero, B.C., MX",earthquake,13.99,31.61,0.091,9.0,reviewed,ci,ci,1956
2207,1956-03-08 07:26:20+00:00,39.03,-118.07,,4.6,ml,,,,,ushis,ushis2084,2018-06-04T20:43:44.000Z,Nevada,earthquake,,,,,reviewed,ushis,brk,1956
2208,1956-03-07 15:29:30.540000+00:00,31.4613333,-115.8306667,6.0,4.72,ml,5.0,349.0,1.41,0.8,ci,ci3297707,2016-01-28T18:23:34.810Z,"75km ESE of Maneadero, B.C., MX",earthquake,33.99,31.61,0.052,7.0,reviewed,ci,ci,1956
2209,1956-03-03 18:23:16.520000+00:00,31.5228333,-115.7578333,6.0,5.04,ml,8.0,342.0,1.39,0.23,ci,ci3297695,2017-02-07T00:54:22.439Z,"80km ESE of Maneadero, B.C., MX",earthquake,5.82,31.61,0.19,9.0,reviewed,ci,ci,1956
2210,1956-03-03 06:34:06.740000+00:00,31.5386667,-115.8668333,6.0,4.81,ml,7.0,342.0,1.327,0.15,ci,ci3297694,2017-02-07T01:01:54.860Z,"69km ESE of Maneadero, B.C., MX",earthquake,6.99,31.61,0.096,9.0,reviewed,ci,ci,1956
2211,1956-03-01 02:52:59.930000+00:00,31.7395,-116.0701667,6.0,4.63,ml,6.0,347.0,1.068,0.37,ci,ci3297630,2017-02-07T01:21:14.332Z,"47km E of Maneadero, B.C., MX",earthquake,14.29,31.61,0.062,8.0,reviewed,ci,ci,1956
2212,1956-02-29 09:01:18.210000+00:00,31.6585,-116.206,6.0,4.71,ml,6.0,339.0,,0.48,ci,ci3297629,2017-02-07T01:14:08.879Z,"35km E of Maneadero, B.C., MX",earthquake,11.4,31.61,0.03,7.0,reviewed,ci,ci,1956
2213,1956-02-26 08:18:00+00:00,31.5,-115.5,6.0,4.5,mh,,,,,ci,ci10086454,2016-01-28T18:14:36.690Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2214,1956-02-26 05:49:24.010000+00:00,31.548,-115.6481667,6.0,4.62,ml,8.0,342.0,,0.56,ci,ci3297626,2017-02-07T01:16:50.379Z,"88km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,13.4,31.61,0.182,9.0,reviewed,ci,ci,1956
2215,1956-02-25 22:34:41.760000+00:00,30.9248333,-116.0063333,6.0,4.86,ml,8.0,348.0,,0.83,ci,ci3297625,2016-01-28T18:19:05.390Z,"103km SSE of Maneadero, B.C., MX",earthquake,26.6,31.61,0.055,7.0,reviewed,ci,ci,1956
2216,1956-02-25 08:08:53.810000+00:00,31.7971667,-115.4606667,6.0,4.9,ml,6.0,337.0,,0.54,ci,ci3297622,2017-02-07T00:51:18.960Z,"55km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,14.55,31.61,0.081,9.0,reviewed,ci,ci,1956
2217,1956-02-24 20:22:26.690000+00:00,31.7543333,-116.3503333,6.0,4.67,ml,6.0,338.0,0.9625,0.36,ci,ci3297621,2017-02-07T01:09:25.048Z,"21km ENE of Maneadero, B.C., MX",earthquake,11.9,31.61,0.109,9.0,reviewed,ci,ci,1956
2218,1956-02-24 16:59:37.750000+00:00,31.3546667,-115.7596667,6.0,4.81,ml,5.0,343.0,1.532,0.74,ci,ci3297620,2016-01-28T18:05:12.630Z,"86km ESE of Maneadero, B.C., MX",earthquake,23.88,31.61,0.12,7.0,reviewed,ci,ci,1956
2219,1956-02-24 14:04:43.350000+00:00,31.3986667,-115.7811667,6.0,4.72,ml,6.0,343.0,,0.63,ci,ci3297618,2016-01-28T18:23:33.260Z,"82km ESE of Maneadero, B.C., MX",earthquake,19.66,31.61,0.165,9.0,reviewed,ci,ci,1956
2220,1956-02-24 13:16:57.980000+00:00,31.4991667,-115.3506667,6.0,4.55,ml,3.0,342.0,,0.34,ci,ci3297597,2016-01-28T18:23:32.730Z,"83km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,10.9,31.61,0.107,9.0,reviewed,ci,ci,1956
2221,1956-02-21 02:49:52.450000+00:00,31.6351667,-115.3431667,6.0,4.55,ml,8.0,340.0,,0.57,ci,ci3297591,2017-02-07T01:28:31.143Z,"68km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,13.96,31.61,0.147,10.0,reviewed,ci,ci,1956
2222,1956-02-19 06:54:00+00:00,31.5,-115.5,6.0,4.7,mh,,,,,ci,ci10086450,2016-01-28T18:09:41.620Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2223,1956-02-19 01:58:00+00:00,31.5,-115.5,6.0,4.5,mh,,,,,ci,ci10086446,2016-01-28T17:56:18.760Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2224,1956-02-18 15:11:00+00:00,31.5,-115.5,6.0,4.6,mh,,,,,ci,ci10086442,2016-01-28T18:23:33.810Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2225,1956-02-17 10:40:04.560000+00:00,31.4848333,-115.6145,6.0,4.63,ml,8.0,343.0,,0.15,ci,ci3297587,2016-01-28T18:14:33.200Z,"93km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,5.28,31.61,0.246,7.0,reviewed,ci,ci,1956
2226,1956-02-17 09:25:05.250000+00:00,31.5661667,-115.4845,6.0,4.83,ml,8.0,342.0,,0.6,ci,ci3297586,2017-02-07T00:59:00.791Z,"79km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,14.41,31.61,0.079,9.0,reviewed,ci,ci,1956
2227,1956-02-17 06:25:00+00:00,31.5,-115.5,6.0,4.7,mh,,,,,ci,ci10086438,2016-01-28T18:28:21.730Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2228,1956-02-17 03:57:00+00:00,31.5,-115.5,6.0,4.5,mh,,,,,ci,ci10086434,2016-01-28T17:56:18.330Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2229,1956-02-17 01:13:00+00:00,31.5,-115.5,6.0,4.5,mh,,,,,ci,ci10086430,2016-01-28T17:56:17.920Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2230,1956-02-16 08:12:29.650000+00:00,31.374,-115.7025,6.0,5.06,ml,8.0,343.0,,1.11,ci,ci3297585,2016-01-28T18:14:32.700Z,"90km ESE of Maneadero, B.C., MX",earthquake,26.06,31.61,0.22,9.0,reviewed,ci,ci,1956
2231,1956-02-16 05:53:02.380000+00:00,31.3136667,-115.5536667,6.0,4.94,ml,9.0,343.0,,0.94,ci,ci3297584,2016-01-28T18:28:18.980Z,"106km ESE of Maneadero, B.C., MX",earthquake,21.16,31.61,0.176,9.0,reviewed,ci,ci,1956
2232,1956-02-16 01:30:10.030000+00:00,31.4963333,-115.6393333,6.0,4.57,ml,3.0,350.0,1.47,0.4,ci,ci3297583,2016-01-28T18:14:32.210Z,"91km ESE of Maneadero, B.C., MX",earthquake,20.76,31.61,0.198,5.0,reviewed,ci,ci,1956
2233,1956-02-15 18:54:45.860000+00:00,31.5035,-115.3103333,6.0,4.9,ml,7.0,341.0,,0.32,ci,ci3297581,2017-02-07T00:46:44.483Z,"82km S of Alberto Oviedo Mota, B.C., MX",earthquake,7.33,31.61,0.055,5.0,reviewed,ci,ci,1956
2234,1956-02-15 09:31:00+00:00,31.5,-115.5,6.0,4.5,mh,,,,,ci,ci10086426,2016-04-02T13:46:12.413Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2235,1956-02-15 08:35:54.460000+00:00,31.4731667,-115.3578333,6.0,5.06,ml,7.0,342.0,,0.52,ci,ci3297580,2016-01-28T18:00:32.890Z,"86km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,12.09,31.61,0.114,8.0,reviewed,ci,ci,1956
2236,1956-02-15 07:07:48.370000+00:00,31.7213333,-115.2528333,6.0,5.21,ml,9.0,335.0,1.537,0.59,ci,ci3297577,2017-02-07T00:43:50.863Z,"57km S of Alberto Oviedo Mota, B.C., MX",earthquake,11.77,31.61,0.034,8.0,reviewed,ci,ci,1956
2237,1956-02-15 07:04:00+00:00,31.5,-115.5,6.0,4.6,mh,,,,,ci,ci10086422,2016-01-28T18:05:14.020Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2238,1956-02-15 06:43:00+00:00,31.5,-115.5,6.0,4.5,mh,,,,,ci,ci10086418,2016-01-28T18:00:36.580Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2239,1956-02-15 06:00:00+00:00,31.5,-115.5,6.0,4.6,mh,,,,,ci,ci10086414,2016-01-28T18:00:36.160Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2240,1956-02-15 02:40:00+00:00,31.5,-115.5,6.0,4.5,mh,,,,,ci,ci10086410,2016-01-28T18:05:13.600Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2241,1956-02-15 02:28:38.770000+00:00,30.982,-116.2263333,6.0,5.33,ml,10.0,343.0,,0.78,ci,ci3297575,2016-01-28T18:28:18.490Z,"88km SSE of Maneadero, B.C., MX",earthquake,20.5,31.61,0.181,9.0,reviewed,ci,ci,1956
2242,1956-02-15 01:20:44.200000+00:00,31.25,-115.9,6.0,4.84,ml,0.0,360.0,2.25,0.0,ci,ci3297568,2016-01-28T18:23:31.730Z,"82km SE of Maneadero, B.C., MX",earthquake,,,0.098,5.0,reviewed,ci,ci,1956
2243,1956-02-15 01:20:42+00:00,31.265,-115.753,15.0,6.3,mw,,,,,iscgem,iscgem887963,2020-07-10T05:54:35.374Z,"Baja California, Mexico",earthquake,,,,,automatic,iscgem,iscgem,1956
2244,1956-02-14 22:07:00+00:00,31.5,-115.5,6.0,4.7,mh,,,,,ci,ci10086406,2016-01-28T18:05:13.180Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2245,1956-02-14 18:41:15.350000+00:00,31.45,-115.9,6.0,4.56,ml,4.0,348.0,1.391,6.39,ci,ci3297565,2016-01-28T18:05:11.060Z,"70km ESE of Maneadero, B.C., MX",earthquake,99.0,31.61,0.197,5.0,reviewed,ci,ci,1956
2246,1956-02-14 18:40:37.600000+00:00,31.4291667,-116.2415,6.0,4.64,ml,3.0,355.0,1.3,1.31,ci,ci3297564,2016-01-28T18:23:31.240Z,"44km SE of Maneadero, B.C., MX",earthquake,89.88,31.61,0.065,7.0,reviewed,ci,ci,1956
2247,1956-02-14 18:39:09.250000+00:00,31.4108333,-116.1818333,6.0,4.53,ml,3.0,355.0,1.332,1.33,ci,ci3297563,2016-01-28T18:23:30.750Z,"50km SE of Maneadero, B.C., MX",earthquake,79.75,31.61,0.258,7.0,reviewed,ci,ci,1956
2248,1956-02-14 18:33:29.680000+00:00,31.0201667,-115.4816667,6.0,6.43,ml,10.0,344.0,,0.42,ci,ci3297559,2020-07-09T21:23:58.979Z,"129km SE of Maneadero, B.C., MX",earthquake,11.71,31.61,0.042,6.0,reviewed,ci,ci,1956
2249,1956-02-14 14:45:32.340000+00:00,31.4565,-115.4521667,6.0,5.09,ml,8.0,343.0,1.6,0.37,ci,ci3297558,2016-01-28T18:00:32.350Z,"90km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,8.46,31.61,0.098,9.0,reviewed,ci,ci,1956
2250,1956-02-11 06:24:29.910000+00:00,31.4261667,-115.9403333,6.0,5.37,ml,8.0,341.0,,0.16,ci,ci3297555,2016-01-28T18:00:31.320Z,"68km ESE of Maneadero, B.C., MX",earthquake,5.29,31.61,0.153,9.0,reviewed,ci,ci,1956
2251,1956-02-11 06:11:27.770000+00:00,31.7313333,-116.1338333,6.0,4.89,ml,6.0,340.0,,0.38,ci,ci3297554,2017-02-07T00:39:03.362Z,"41km E of Maneadero, B.C., MX",earthquake,11.59,31.61,0.067,7.0,reviewed,ci,ci,1956
2252,1956-02-11 05:19:07.350000+00:00,31.4941667,-115.8503333,6.0,4.94,ml,9.0,341.0,,0.41,ci,ci3297553,2016-01-28T18:14:31.150Z,"72km ESE of Maneadero, B.C., MX",earthquake,10.18,31.61,0.095,8.0,reviewed,ci,ci,1956
2253,1956-02-11 02:57:48.850000+00:00,31.6488333,-116.1365,6.0,4.96,ml,7.0,338.0,,0.3,ci,ci3297552,2017-02-07T00:33:56.546Z,"41km E of Maneadero, B.C., MX",earthquake,7.15,31.61,0.134,8.0,reviewed,ci,ci,1956
2254,1956-02-10 19:48:00+00:00,31.75,-116.0,6.0,4.5,mh,,,,,ci,ci10086402,2016-01-28T17:56:17.500Z,"54km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2255,1956-02-10 18:12:55.490000+00:00,31.609,-116.1346667,6.0,5.43,ml,7.0,340.0,1.161,0.63,ci,ci3297551,2017-02-07T00:25:40.958Z,"43km ESE of Maneadero, B.C., MX",earthquake,14.47,31.61,0.139,10.0,reviewed,ci,ci,1956
2256,1956-02-10 15:09:33.980000+00:00,31.6805,-116.3135,6.0,4.78,ml,7.0,337.0,1.042,0.48,ci,ci3297549,2016-01-28T18:05:10.530Z,"24km E of Maneadero, B.C., MX",earthquake,12.98,31.61,0.087,6.0,reviewed,ci,ci,1956
2257,1956-02-10 14:30:13.450000+00:00,31.671,-116.1041667,6.0,4.77,ml,7.0,339.0,1.115,0.26,ci,ci3297548,2016-01-28T18:28:16.960Z,"44km E of Maneadero, B.C., MX",earthquake,6.72,31.61,0.1,6.0,reviewed,ci,ci,1956
2258,1956-02-10 13:42:00+00:00,31.6,-116.0,6.0,4.6,mh,,,,,ci,ci3297550,2016-04-02T09:52:01.203Z,"55km ESE of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2259,1956-02-10 12:30:00+00:00,31.75,-116.0,6.0,4.5,mh,,,,,ci,ci10086398,2016-01-28T18:19:07.510Z,"54km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2260,1956-02-10 11:41:00+00:00,31.75,-116.0,6.0,4.5,mh,,,,,ci,ci10086394,2016-01-28T18:14:36.270Z,"54km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2261,1956-02-10 07:33:45.010000+00:00,31.4896667,-115.7523333,6.0,4.77,ml,7.0,343.0,1.421,0.67,ci,ci3297547,2016-01-28T18:14:30.190Z,"81km ESE of Maneadero, B.C., MX",earthquake,19.99,31.61,0.075,7.0,reviewed,ci,ci,1956
2262,1956-02-10 05:55:00+00:00,31.75,-116.0,6.0,4.6,mh,,,,,ci,ci10086390,2016-01-28T18:19:07.090Z,"54km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2263,1956-02-10 04:39:00+00:00,31.75,-116.0,6.0,4.5,mh,,,,,ci,ci10086386,2016-01-28T18:09:41.200Z,"54km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2264,1956-02-10 04:23:00+00:00,31.75,-116.0,6.0,4.5,mh,,,,,ci,ci10086382,2016-01-28T18:09:40.770Z,"54km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2265,1956-02-10 04:20:00+00:00,31.75,-116.0,6.0,4.6,mh,,,,,ci,ci10086378,2016-01-28T18:00:35.740Z,"54km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2266,1956-02-10 04:18:17.210000+00:00,31.5745,-115.605,6.0,5.02,ml,7.0,343.0,1.426,0.59,ci,ci3297546,2016-01-28T18:09:38.100Z,"83km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,16.28,31.61,0.083,7.0,reviewed,ci,ci,1956
2267,1956-02-10 03:57:00+00:00,31.75,-116.0,6.0,4.5,mh,,,,,ci,ci10086374,2016-01-28T18:19:06.640Z,"54km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2268,1956-02-10 02:53:00+00:00,31.75,-116.0,6.0,4.5,mh,,,,,ci,ci10086370,2016-01-28T18:28:21.290Z,"54km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2269,1956-02-10 00:32:00+00:00,31.75,-116.0,6.0,4.5,mh,,,,,ci,ci10086366,2016-01-28T18:14:35.850Z,"54km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2270,1956-02-09 23:56:00+00:00,31.7,-115.9,6.0,4.5,mh,,,,,ci,ci10086362,2016-01-28T18:28:20.870Z,"63km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2271,1956-02-09 21:07:12.900000+00:00,31.737,-116.1815,6.0,4.8,ml,4.0,344.0,1.028,0.24,ci,ci3297541,2016-01-28T18:05:09.540Z,"36km E of Maneadero, B.C., MX",earthquake,10.89,31.61,0.018,7.0,reviewed,ci,ci,1956
2272,1956-02-09 18:48:45.100000+00:00,31.7816667,-115.7666667,6.0,5.56,ml,8.0,331.0,1.18,0.33,ci,ci3297542,2020-07-09T21:23:44.361Z,"75km SW of Alberto Oviedo Mota, B.C., MX",earthquake,5.32,31.61,0.105,10.0,reviewed,ci,ci,1956
2273,1956-02-09 17:50:35.880000+00:00,31.6931667,-115.9931667,6.0,4.68,ml,5.0,340.0,1.14,0.42,ci,ci3297540,2016-01-28T18:23:29.790Z,"54km E of Maneadero, B.C., MX",earthquake,11.96,31.61,0.102,9.0,reviewed,ci,ci,1956
2274,1956-02-09 17:47:00+00:00,31.7,-115.9,6.0,4.6,mh,,,,,ci,ci10086358,2016-01-28T18:28:20.450Z,"63km E of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2275,1956-02-09 17:23:14.390000+00:00,31.5101667,-115.8471667,6.0,4.74,ml,7.0,341.0,1.36,0.24,ci,ci3297539,2016-01-28T18:05:09.020Z,"72km ESE of Maneadero, B.C., MX",earthquake,6.82,31.61,0.209,8.0,reviewed,ci,ci,1956
2276,1956-02-09 17:07:45.480000+00:00,31.501,-116.0518333,6.0,4.8,ml,3.0,358.0,1.288,0.96,ci,ci3297538,2016-01-28T18:28:16.460Z,"54km ESE of Maneadero, B.C., MX",earthquake,60.81,31.61,0.16,8.0,reviewed,ci,ci,1956
2277,1956-02-09 16:59:54.140000+00:00,31.6146667,-116.1346667,6.0,5.58,ml,10.0,340.0,1.156,0.36,ci,ci3297537,2020-07-09T21:23:30.424Z,"42km ESE of Maneadero, B.C., MX",earthquake,7.78,31.61,0.228,7.0,reviewed,ci,ci,1956
2278,1956-02-09 16:29:50.980000+00:00,31.0435,-115.677,6.0,5.89,ml,10.0,343.0,1.838,0.78,ci,ci3297536,2020-07-09T21:23:13.606Z,"113km SE of Maneadero, B.C., MX",earthquake,18.61,31.61,0.294,4.0,reviewed,ci,ci,1956
2279,1956-02-09 15:45:00+00:00,31.6,-116.1,6.0,4.73,ml,,,,,ci,ci3297533,2016-01-28T18:23:29.330Z,"46km ESE of Maneadero, B.C., MX",earthquake,,,0.119,6.0,reviewed,ci,ci,1956
2280,1956-02-09 15:41:00+00:00,31.6,-116.1,6.0,4.55,ml,,,,,ci,ci3297531,2016-01-28T18:28:16.000Z,"46km ESE of Maneadero, B.C., MX",earthquake,,,0.098,6.0,reviewed,ci,ci,1956
2281,1956-02-09 15:24:25.840000+00:00,31.5171667,-115.915,6.0,6.2,ml,10.0,341.0,1.326,0.65,ci,ci3297529,2020-07-09T21:22:51.361Z,"66km ESE of Maneadero, B.C., MX",earthquake,11.74,31.61,0.033,5.0,reviewed,ci,ci,1956
2282,1956-02-09 15:01:37.480000+00:00,31.3705,-116.099,6.0,5.36,ml,2.0,357.0,1.393,1.06,ci,ci3297528,2016-01-28T18:23:28.850Z,"59km SE of Maneadero, B.C., MX",earthquake,69.27,31.61,0.032,6.0,reviewed,ci,ci,1956
2283,1956-02-09 14:48:35.360000+00:00,31.8,-116.2,6.0,4.7,ml,0.0,360.0,2.401,0.0,ci,ci3297526,2016-01-28T18:19:04.430Z,"36km ENE of Maneadero, B.C., MX",earthquake,,,0.078,6.0,reviewed,ci,ci,1956
2284,1956-02-09 14:46:27.560000+00:00,31.8,-116.2,6.0,4.91,ml,0.0,358.1,1.647,1.724,ci,ci3297525,2016-01-28T18:05:08.550Z,"36km ENE of Maneadero, B.C., MX",earthquake,,,0.177,7.0,reviewed,ci,ci,1956
2285,1956-02-09 14:34:16.230000+00:00,31.8,-116.2,6.0,5.6,mh,0.0,360.0,1.647,1.018,ci,ci3297522,2020-07-09T21:22:38.616Z,"36km ENE of Maneadero, B.C., MX",earthquake,,,,0.0,reviewed,ci,ci,1956
2286,1956-02-09 14:32:42.090000+00:00,31.8321667,-116.2308333,6.0,6.8,ms,6.0,339.0,0.9244,0.1,ci,ci3297521,2020-07-09T21:22:19.065Z,"34km ENE of Maneadero, B.C., MX",earthquake,4.34,31.61,,0.0,reviewed,ci,ci,1956
2287,1956-02-09 14:16:26.680000+00:00,31.6708333,-116.1426667,6.0,4.56,ml,7.0,338.0,,0.21,ci,ci3297519,2016-01-28T17:56:14.470Z,"40km E of Maneadero, B.C., MX",earthquake,4.63,31.61,0.116,6.0,reviewed,ci,ci,1956
2288,1956-01-03 14:24:02.750000+00:00,32.3735,-116.0385,6.0,4.64,ml,7.0,321.0,,0.57,ci,ci3297475,2016-01-28T18:00:27.700Z,"40km S of Ocotillo, CA",earthquake,4.26,31.61,0.097,10.0,reviewed,ci,ci,1956
2289,1956-01-03 00:25:50.870000+00:00,33.7528333,-117.4906667,10.81,4.71,ml,13.0,145.0,,0.45,ci,ci3297472,2018-06-04T20:43:44.000Z,"14km NE of Trabuco Canyon, CA",earthquake,0.82,1.54,0.073,6.0,reviewed,ci,ci,1956
2290,1955-12-31 13:51:04+00:00,39.0,-118.03,,4.5,ml,,,,,ushis,ushis2074,2018-06-04T20:43:44.000Z,Nevada,earthquake,,,,,reviewed,ushis,brk,1955
2291,1955-12-22 12:06:54+00:00,38.98,-118.7,,4.6,ml,,,,,ushis,ushis2073,2018-06-04T20:43:44.000Z,Nevada,earthquake,,,,,reviewed,ushis,brk,1955
2292,1955-12-22 12:05:07+00:00,38.98,-118.7,,4.8,ml,,,,,ushis,ushis2072,2018-06-04T20:43:44.000Z,Nevada,earthquake,,,,,reviewed,ushis,brk,1955
2293,1955-12-17 06:52:03.380000+00:00,32.953,-115.486,6.0,4.59,ml,9.0,286.0,1.035,0.57,ci,ci3297440,2018-06-04T20:43:44.000Z,"5km SE of Brawley, CA",earthquake,8.19,31.61,0.143,9.0,reviewed,ci,ci,1955
2294,1955-12-17 06:07:28.100000+00:00,32.9551667,-115.4718333,6.0,5.26,ml,9.0,287.0,1.047,0.23,ci,ci3297422,2018-06-04T20:43:44.000Z,"6km ESE of Brawley, CA",earthquake,1.94,31.61,0.217,12.0,reviewed,ci,ci,1955
2295,1955-11-26 17:36:01.710000+00:00,31.721,-116.0635,6.0,5.31,ml,9.0,328.0,1.087,0.44,ci,ci3297369,2016-01-28T18:00:22.950Z,"48km E of Maneadero, B.C., MX",earthquake,8.47,31.61,0.159,8.0,reviewed,ci,ci,1955
2296,1955-11-21 20:25:33+00:00,39.42,-118.08,,5.5,ml,,,,,ushis,ushis2069,2018-06-04T20:43:44.000Z,Nevada,earthquake,,,,,reviewed,ushis,brk,1955
2297,1955-11-02 19:40:04.180000+00:00,36.572,-120.6995,6.0,4.87,ml,6.0,320.0,,1.3,ci,ci3297331,2018-06-04T20:43:44.000Z,"35km SW of Mendota, CA",earthquake,11.0,31.61,0.264,8.0,reviewed,ci,ci,1955
2298,1955-11-02 06:15:17+00:00,39.5,-118.05,,4.6,ml,,,,,ushis,ushis2066,2018-06-04T20:43:44.000Z,Nevada,earthquake,,,,,reviewed,ushis,brk,1955
2299,1955-10-24 04:10:44+00:00,37.967,-122.05,,5.4,ml,,,,,ushis,ushis2064,2018-06-04T20:43:44.000Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,ushis,brk,1955
2300,1955-09-29 05:40:51+00:00,39.22,-118.2,,4.5,ml,,,,,ushis,ushis2061,2018-06-04T20:43:44.000Z,Nevada,earthquake,,,,,reviewed,ushis,brk,1955
2301,1955-09-05 02:01:18+00:00,37.367,-121.783,,5.5,ml,,,,,ushis,ushis2059,2020-07-10T06:35:16.585Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,ushis,brk,1955
2302,1955-08-27 07:00:26+00:00,40.383,-124.5,,4.5,ml,,,,,ushis,ushis2057,2018-06-04T20:43:44.000Z,offshore Northern California,earthquake,,,,,reviewed,ushis,brk,1955
2303,1955-08-11 17:46:20.930000+00:00,31.6213333,-116.3123333,6.0,4.64,ml,6.0,339.0,1.099,0.52,ci,ci3297951,2017-02-07T01:23:59.631Z,"26km ESE of Maneadero, B.C., MX",earthquake,9.86,31.61,0.122,8.0,reviewed,ci,ci,1955
2304,1955-08-08 10:35:35+00:00,38.33,-118.67,,5.2,ml,,,,,ushis,ushis2054,2019-05-08T22:08:12.058Z,Nevada,earthquake,,,,,reviewed,ushis,brk,1955
2305,1955-06-19 19:25:16+00:00,39.0,-118.5,,5.0,ml,,,,,ushis,ushis2041,2018-06-04T20:43:44.000Z,Nevada,earthquake,,,,,reviewed,ushis,brk,1955
2306,1955-06-19 19:20:00+00:00,38.97,-118.25,,5.2,ml,,,,,ushis,ushis2040,2018-06-04T20:43:44.000Z,Nevada,earthquake,,,,,reviewed,ushis,brk,1955
2307,1955-06-16 12:37:27+00:00,25.432,-112.588,15.0,5.7,mw,,,,,iscgem,iscgem889656,2015-05-13T18:52:49.000Z,"offshore Baja California Sur, Mexico",earthquake,,,,,automatic,iscgem,iscgem,1955
